ID,zCMB,mu,e_mu,RA,DEC,Sample,Host,morphology,Morph_quality,Notes,Host_RA,Host_DEC,cutsmask,mu_cosmo,HR,HR_err,H0
sn2007o,0.03487666666666667,35.154878740033176,0.1277935219919605,224.06941322222485,45.447107957279165,Hicken,UGC 9612,Sc,0.0,,,,True,35.14257050141558,0.012308238617599443,0.15069397591268233,100.52725350224148
sn2007f,0.02418333333333333,34.40128578085397,0.10883274606167406,195.84316823021632,50.61837995436261,Hicken,UGC 8162,Sb,0.0,,,,True,34.33024549562261,0.07104028523136208,0.13498909855461375,100.52725350224148
sn2006te,0.03207666666666667,35.032017325528024,0.1238195790828886,122.96725951892252,41.54111193505048,Hicken,CGCG 207-042,Sab,1.0,,122.93116699999999,41.554972,True,34.956355923728296,0.07566140179972791,0.14733899102927947,100.52725350224148
sn2006td,0.01546,33.51434166357124,0.1775989802317307,29.58300213877132,36.34598962107576,Hicken,KUG 0155+361,Scd,1.0,,29.565792,36.348278,True,33.344454417109816,0.16988724646141407,0.1947277275906363,100.52725350224148
sn2006sr,0.02318333333333333,34.32570282612038,0.12461222778388195,0.9311677655757472,23.168222807318593,Hicken,UGC 14,Sbc,0.0,,0.895917,23.200778,True,34.23691889086958,0.08878393525079531,0.14800573443797532,100.52725350224148
sn2006qo,0.02998,34.7387326825662,0.12052781024443253,120.0667985054605,56.35329508176796,Hicken,UGC 4133,Scd,0.0,,120.035625,56.365611,True,34.80619682331979,-0.06746414075358588,0.1445836891062762,100.52725350224148
sn2006mo,0.036173333333333335,35.168672352397344,0.14113862946664948,11.712884104983075,36.36257424447799,Hicken,MCG +06-02-17,Scd,0.0,,11.66125,36.331361,True,35.22390949657561,-0.05523714417827108,0.16216535647599511,100.52725350224148
sn2006le,0.017286666666666662,33.682647318441965,0.11985790113445845,75.23040696163145,62.245712129564865,Hicken,UGC 3218,Sb,0.0,,75.182125,62.244028,True,33.58996395716361,0.09268336127835396,0.14402571498735914,100.52725350224148
sn2006kf,0.02078333333333333,34.008831812725376,0.13694591685114452,55.447122013753045,8.196881853905548,Hicken,UGC 2829,S0⚬,0.0,,55.46191700000001,8.159833,True,33.99570531547364,0.013126497251732872,0.15852972672487325,100.52725350224148
sn2006hb,0.015386666666666668,33.0967557909354,0.11865395661283233,75.4742159235832,-21.10555398132475,Hicken,MCG -04-12-34,S0-,0.0,,75.502813,-21.136945,True,33.33400906198179,-0.2372532710463915,0.14302535276356526,100.52725350224148
sn2006gr,0.03347666666666667,35.243986489018674,0.11035095443215384,338.0514928954386,30.818958917802963,Hicken,UGC 12071,Sb,0.0,,338.102083,30.835556,True,35.0513660374168,0.1926204516018757,0.13621609030268667,100.52725350224148
sn2006gj,0.02768,34.71494091850464,0.1497653107779747,49.42814975242327,-1.6699788549809949,Hicken,UGC 2650,Sab,0.0,,49.393667,-1.6950830000000001,True,34.629159204109264,0.08578171439538096,0.16972665797006,100.52725350224148
sn2006et,0.02138333333333333,34.11223074047743,0.13649818993475424,10.677003635200617,-23.53382262525655,Hicken,NGC 232,Sa,0.0,,10.690917,-23.561360999999998,True,34.0584851683916,0.05374557208583042,0.15814311862590366,100.52725350224148
sn2006en,0.030776666666666667,34.974631695719054,0.14416047357749728,347.4673814625901,30.248421140272946,Hicken,MCG +05-54-41,Sc,0.0,,347.519542,30.224333,True,34.86442870658314,0.11020298913591377,0.16480210027590875,100.52725350224148
sn2006ej,0.019186666666666668,33.90714130024275,0.1366433445641994,9.747097707787916,-9.06624043990633,Hicken,NGC 191,Sa,0.0,,9.747665,-9.002611,True,33.8195179539652,0.08762334627755307,0.1582684230254188,100.52725350224148
